head,relation,tail
C0035021,synergistic interaction,C0041333
C0006840,synergistic interaction,C0041333
C0153567,synergistic interaction,C0041333
C0005684,synergistic interaction,C0041333
C0040156,synergistic interaction,C0041333
C0086588,synergistic interaction,C0041333
C0002881,synergistic interaction,C0041333
C0001546,synergistic interaction,C0041333
C0729584,synergistic interaction,C0041333
C0015464,synergistic interaction,C0041333
C0751941,synergistic interaction,C0041333
C0018801,synergistic interaction,C0041333
C0149649,synergistic interaction,C0041333
C0032310,synergistic interaction,C0041333
C0034067,synergistic interaction,C0041333
C0175999,synergistic interaction,C0041333
C0035204,synergistic interaction,C0041333
C0014852,synergistic interaction,C0041333
C0038358,synergistic interaction,C0041333
C0003615,synergistic interaction,C0041333
C0019158,synergistic interaction,C0041333
C0020217,synergistic interaction,C0041333
C0011615,synergistic interaction,C0041333
C0157738,synergistic interaction,C0041333
C0014761,synergistic interaction,C0041333
C0010314,synergistic interaction,C1857844
C4706258,synergistic interaction,C1857844
C0019348,synergistic interaction,C1857844
C0035920,synergistic interaction,C1857844
C0795917,synergistic interaction,C1857844
C0026780,synergistic interaction,C1857844
C0029291,synergistic interaction,C1857844
C2677613,synergistic interaction,C1857844
C0021345,synergistic interaction,C1857844
C0040592,synergistic interaction,C1857844
C4518821,synergistic interaction,C1857844
C4749920,synergistic interaction,C1857844
C0035021,synergistic interaction,C1857844
C2749022,synergistic interaction,C1857844
C0018081,synergistic interaction,C1857844
C0011636,synergistic interaction,C1857844
C0011630,synergistic interaction,C1857844
C0006840,synergistic interaction,C1857844
C4021794,synergistic interaction,C1857844
C0005779,synergistic interaction,C1857844
C0010314,synergistic interaction,C4706258
C0795864,synergistic interaction,C4706258
C0041327,synergistic interaction,C4706258
C0041321,synergistic interaction,C4706258
C0003175,synergistic interaction,C4706258
C0043167,synergistic interaction,C4706258
C0036285,synergistic interaction,C4706258
C1857844,synergistic interaction,C4706258
C0019348,synergistic interaction,C4706258
C0035920,synergistic interaction,C4706258
C1868512,synergistic interaction,C4706258
C0795917,synergistic interaction,C4706258
C3150858,synergistic interaction,C4706258
C0026780,synergistic interaction,C4706258
C0029291,synergistic interaction,C4706258
C2677613,synergistic interaction,C4706258
C0021345,synergistic interaction,C4706258
C0040592,synergistic interaction,C4706258
C4518821,synergistic interaction,C4706258
C4749920,synergistic interaction,C4706258
C0035021,synergistic interaction,C4706258
C2749022,synergistic interaction,C4706258
C2931317,synergistic interaction,C4706258
C3149276,synergistic interaction,C4706258
C0018081,synergistic interaction,C4706258
C0011636,synergistic interaction,C4706258
C0011630,synergistic interaction,C4706258
C0006840,synergistic interaction,C4706258
C0036220,synergistic interaction,C4706258
C4048328,synergistic interaction,C4706258
C0699889,synergistic interaction,C4706258
C0376358,synergistic interaction,C4706258
C0153594,synergistic interaction,C4706258
C0005684,synergistic interaction,C4706258
C0153633,synergistic interaction,C4706258
C0007115,synergistic interaction,C4706258
C0006826,synergistic interaction,C4706258
C0023448,synergistic interaction,C4706258
C0023418,synergistic interaction,C4706258
C0023418,synergistic interaction,C4706258
C0023798,synergistic interaction,C4706258
C0040156,synergistic interaction,C4706258
C0010308,synergistic interaction,C4706258
C0040147,synergistic interaction,C4706258
C0011849,synergistic interaction,C4706258
C4025822,synergistic interaction,C4706258
C4021794,synergistic interaction,C4706258
C0086588,synergistic interaction,C4706258
C0042842,synergistic interaction,C4706258
C0042870,synergistic interaction,C4706258
C0005779,synergistic interaction,C4706258
C0036341,synergistic interaction,C4706258
C1510472,synergistic interaction,C4706258
C0001546,synergistic interaction,C4706258
C0085437,synergistic interaction,C4706258
C0729584,synergistic interaction,C4706258
C0154681,synergistic interaction,C4706258
C0751941,synergistic interaction,C4706258
C0017601,synergistic interaction,C4706258
C0022568,synergistic interaction,C4706258
C0155388,synergistic interaction,C4706258
C0029888,synergistic interaction,C4706258
C0026265,synergistic interaction,C4706258
C1260873,synergistic interaction,C4706258
C0085580,synergistic interaction,C4706258
C0152105,synergistic interaction,C4706258
C0878544,synergistic interaction,C4706258
C0018801,synergistic interaction,C4706258
C0265090,synergistic interaction,C4706258
C0004153,synergistic interaction,C4706258
C0149649,synergistic interaction,C4706258
C0155765,synergistic interaction,C4706258
C0020649,synergistic interaction,C4706258
C0037199,synergistic interaction,C4706258
C0031350,synergistic interaction,C4706258
C2607914,synergistic interaction,C4706258
C0032310,synergistic interaction,C4706258
C0006277,synergistic interaction,C4706258
C0002390,synergistic interaction,C4706258
C0024117,synergistic interaction,C4706258
C0037118,synergistic interaction,C4706258
C0264439,synergistic interaction,C4706258
C0175999,synergistic interaction,C4706258
C0014852,synergistic interaction,C4706258
C0038358,synergistic interaction,C4706258
C0013295,synergistic interaction,C4706258
C0030920,synergistic interaction,C4706258
C0003615,synergistic interaction,C4706258
C0021831,synergistic interaction,C4706258
C0019158,synergistic interaction,C4706258
C0021831,synergistic interaction,C4706258
C0035078,synergistic interaction,C4706258
C0021313,synergistic interaction,C4706258
C0020295,synergistic interaction,C4706258
C0392525,synergistic interaction,C4706258
C0033581,synergistic interaction,C4706258
C0149881,synergistic interaction,C4706258
C0014175,synergistic interaction,C4706258
C0020217,synergistic interaction,C4706258
C0157540,synergistic interaction,C4706258
C0024205,synergistic interaction,C4706258
C0014747,synergistic interaction,C4706258
C0033860,synergistic interaction,C4706258
C0023643,synergistic interaction,C4706258
C0262643,synergistic interaction,C4706258
C0152087,synergistic interaction,C4706258
C0016202,synergistic interaction,C4706258
C0080178,synergistic interaction,C4706258
C0014761,synergistic interaction,C4706258
C0010314,synergistic interaction,C0795917
C0035934,synergistic interaction,C0795917
C0795864,synergistic interaction,C0795917
C0041327,synergistic interaction,C0795917
C0041321,synergistic interaction,C0795917
C0003175,synergistic interaction,C0795917
C0043167,synergistic interaction,C0795917
C0036285,synergistic interaction,C0795917
C1857844,synergistic interaction,C0795917
C4706258,synergistic interaction,C0795917
C0008049,synergistic interaction,C0795917
C0019348,synergistic interaction,C0795917
C0035920,synergistic interaction,C0795917
C1868512,synergistic interaction,C0795917
C3150858,synergistic interaction,C0795917
C0026780,synergistic interaction,C0795917
C0029291,synergistic interaction,C0795917
C2677613,synergistic interaction,C0795917
C0021345,synergistic interaction,C0795917
C0040592,synergistic interaction,C0795917
C4518821,synergistic interaction,C0795917
C0041471,synergistic interaction,C0795917
C4749920,synergistic interaction,C0795917
C0035021,synergistic interaction,C0795917
C2749022,synergistic interaction,C0795917
C2931317,synergistic interaction,C0795917
C3149276,synergistic interaction,C0795917
C0018081,synergistic interaction,C0795917
C0011636,synergistic interaction,C0795917
C0011630,synergistic interaction,C0795917
C0006840,synergistic interaction,C0795917
C0036220,synergistic interaction,C0795917
C4048328,synergistic interaction,C0795917
C0349557,synergistic interaction,C0795917
C0699889,synergistic interaction,C0795917
C0376358,synergistic interaction,C0795917
C0153594,synergistic interaction,C0795917
C0005684,synergistic interaction,C0795917
C0153633,synergistic interaction,C0795917
C0007115,synergistic interaction,C0795917
C0006826,synergistic interaction,C0795917
C0023448,synergistic interaction,C0795917
C0023418,synergistic interaction,C0795917
C0023418,synergistic interaction,C0795917
C0023798,synergistic interaction,C0795917
C0040156,synergistic interaction,C0795917
C0010308,synergistic interaction,C0795917
C0040147,synergistic interaction,C0795917
C0011849,synergistic interaction,C0795917
C4025822,synergistic interaction,C0795917
C4021794,synergistic interaction,C0795917
C0086588,synergistic interaction,C0795917
C0042842,synergistic interaction,C0795917
C0042870,synergistic interaction,C0795917
C0002881,synergistic interaction,C0795917
C0005779,synergistic interaction,C0795917
C0036341,synergistic interaction,C0795917
C1510472,synergistic interaction,C0795917
C0001546,synergistic interaction,C0795917
C0085437,synergistic interaction,C0795917
C0729584,synergistic interaction,C0795917
C0154681,synergistic interaction,C0795917
C0751941,synergistic interaction,C0795917
C0027868,synergistic interaction,C0795917
C0017601,synergistic interaction,C0795917
C0022568,synergistic interaction,C0795917
C0155388,synergistic interaction,C0795917
C0029888,synergistic interaction,C0795917
C1384666,synergistic interaction,C0795917
C0026265,synergistic interaction,C0795917
C1260873,synergistic interaction,C0795917
C0085580,synergistic interaction,C0795917
C0152105,synergistic interaction,C0795917
C0878544,synergistic interaction,C0795917
C0018801,synergistic interaction,C0795917
C0265090,synergistic interaction,C0795917
C0004153,synergistic interaction,C0795917
C0149649,synergistic interaction,C0795917
C0155765,synergistic interaction,C0795917
C0020649,synergistic interaction,C0795917
C0037199,synergistic interaction,C0795917
C0031350,synergistic interaction,C0795917
C2607914,synergistic interaction,C0795917
C0032310,synergistic interaction,C0795917
C0006277,synergistic interaction,C0795917
C0002390,synergistic interaction,C0795917
C0024117,synergistic interaction,C0795917
C0003949,synergistic interaction,C0795917
C0037118,synergistic interaction,C0795917
C0264439,synergistic interaction,C0795917
C0175999,synergistic interaction,C0795917
C0014852,synergistic interaction,C0795917
C0038358,synergistic interaction,C0795917
C0013295,synergistic interaction,C0795917
C0030920,synergistic interaction,C0795917
C0003615,synergistic interaction,C0795917
C0021831,synergistic interaction,C0795917
C0019158,synergistic interaction,C0795917
C0021831,synergistic interaction,C0795917
C1561643,synergistic interaction,C0795917
C0035078,synergistic interaction,C0795917
C0021313,synergistic interaction,C0795917
C0020295,synergistic interaction,C0795917
C0392525,synergistic interaction,C0795917
C0033581,synergistic interaction,C0795917
C0149881,synergistic interaction,C0795917
C0014175,synergistic interaction,C0795917
C1135868,synergistic interaction,C0795917
C0020217,synergistic interaction,C0795917
C0157540,synergistic interaction,C0795917
C0024205,synergistic interaction,C0795917
C0014747,synergistic interaction,C0795917
C0033860,synergistic interaction,C0795917
C0023643,synergistic interaction,C0795917
C0262643,synergistic interaction,C0795917
C0152087,synergistic interaction,C0795917
C0016202,synergistic interaction,C0795917
C0080178,synergistic interaction,C0795917
C0014761,synergistic interaction,C0795917
C0010314,synergistic interaction,C0026780
C0795864,synergistic interaction,C0026780
C0041327,synergistic interaction,C0026780
C0041333,synergistic interaction,C0026780
C0041321,synergistic interaction,C0026780
C0003175,synergistic interaction,C0026780
C0043167,synergistic interaction,C0026780
C0036285,synergistic interaction,C0026780
C1857844,synergistic interaction,C0026780
C4706258,synergistic interaction,C0026780
C0019348,synergistic interaction,C0026780
C0035920,synergistic interaction,C0026780
C1868512,synergistic interaction,C0026780
C0795917,synergistic interaction,C0026780
C3150858,synergistic interaction,C0026780
C0029291,synergistic interaction,C0026780
C2677613,synergistic interaction,C0026780
C0021345,synergistic interaction,C0026780
C0040592,synergistic interaction,C0026780
C4518821,synergistic interaction,C0026780
C4749920,synergistic interaction,C0026780
C0035021,synergistic interaction,C0026780
